sepal_length,sepal_width,petal_length,petal_width,species
11202.1,11200.5,11198.4,1.3,versicolor
11203.1,11201.5,11199.4,1.1,versicolor
11204.1,11202.5,11200.4,1.3,versicolor
11205.1,11203.5,11201.4,2.5,virginica
11206.1,11204.5,11202.4,1.9,virginica
11207.1,11205.5,11203.4,2.1,virginica
11208.1,11206.5,11204.4,1.8,virginica
11209.1,11207.5,11205.4,2.2,virginica
11210.1,11208.5,11206.4,2.1,virginica
11211.1,11209.5,11207.4,1.7,virginica
11212.1,11210.5,11208.4,1.8,virginica
11213.1,11211.5,11209.4,1.8,virginica
11214.1,11212.5,11210.4,2.5,virginica
11215.1,11213.5,11211.4,2,virginica
11216.1,11214.5,11212.4,1.9,virginica
11217.1,11215.5,11213.4,2.1,virginica
11218.1,11216.5,11214.4,2,virginica
11219.1,11217.5,11215.4,2.4,virginica
11220.1,11218.5,11216.4,2.3,virginica
11221.1,11219.5,11217.4,1.8,virginica
11222.1,11220.5,11218.4,2.2,virginica
11223.1,11221.5,11219.4,2.3,virginica
11224.1,11222.5,11220.4,1.5,virginica
11225.1,11223.5,11221.4,2.3,virginica
11226.1,11224.5,11222.4,2,virginica
11227.1,11225.5,11223.4,2,virginica
11228.1,11226.5,11224.4,1.8,virginica
11229.1,11227.5,11225.4,2.1,virginica
11230.1,11228.5,11226.4,1.8,virginica
11231.1,11229.5,11227.4,1.8,virginica
11232.1,11230.5,11228.4,1.8,virginica
11233.1,11231.5,11229.4,2.1,virginica
11234.1,11232.5,11230.4,1.6,virginica
11235.1,11233.5,11231.4,1.9,virginica
11236.1,11234.5,11232.4,2,virginica
11237.1,11235.5,11233.4,2.2,virginica
11238.1,11236.5,11234.4,1.5,virginica
11239.1,11237.5,11235.4,1.4,virginica
11240.1,11238.5,11236.4,2.3,virginica
11241.1,11239.5,11237.4,2.4,virginica
11242.1,11240.5,11238.4,1.8,virginica
11243.1,11241.5,11239.4,1.8,virginica
11244.1,11242.5,11240.4,2.1,virginica
11245.1,11243.5,11241.4,2.4,virginica
11246.1,11244.5,11242.4,2.3,virginica
11247.1,11245.5,11243.4,1.9,virginica
11248.1,11246.5,11244.4,2.3,virginica
11249.1,11247.5,11245.4,2.5,virginica
11250.1,11248.5,11246.4,2.3,virginica
11251.1,11249.5,11247.4,1.9,virginica
11252.1,11250.5,11248.4,2,virginica
11253.1,11251.5,11249.4,2.3,virginica
11254.1,11252.5,11250.4,1.8,virginica
11255.1,11253.5,11251.4,0.2,setosa
11256.1,11254.5,11252.4,0.2,setosa
11257.1,11255.5,11253.4,0.2,setosa
11258.1,11256.5,11254.4,0.2,setosa
11259.1,11257.5,11255.4,0.2,setosa
11260.1,11258.5,11256.4,0.4,setosa
11261.1,11259.5,11257.4,0.3,setosa
11262.1,11260.5,11258.4,0.2,setosa
11263.1,11261.5,11259.4,0.2,setosa
11264.1,11262.5,11260.4,0.1,setosa
11265.1,11263.5,11261.4,0.2,setosa
11266.1,11264.5,11262.4,0.2,setosa
11267.1,11265.5,11263.4,0.1,setosa
11268.1,11266.5,11264.4,0.1,setosa
11269.1,11267.5,11265.4,0.2,setosa
11270.1,11268.5,11266.4,0.4,setosa
11271.1,11269.5,11267.4,0.4,setosa
11272.1,11270.5,11268.4,0.3,setosa
11273.1,11271.5,11269.4,0.3,setosa
11274.1,11272.5,11270.4,0.3,setosa
11275.1,11273.5,11271.4,0.2,setosa
11276.1,11274.5,11272.4,0.4,setosa
11277.1,11275.5,11273.4,0.2,setosa
11278.1,11276.5,11274.4,0.5,setosa
11279.1,11277.5,11275.4,0.2,setosa
11280.1,11278.5,11276.4,0.2,setosa
11281.1,11279.5,11277.4,0.4,setosa
11282.1,11280.5,11278.4,0.2,setosa
11283.1,11281.5,11279.4,0.2,setosa
11284.1,11282.5,11280.4,0.2,setosa
11285.1,11283.5,11281.4,0.2,setosa
11286.1,11284.5,11282.4,0.4,setosa
11287.1,11285.5,11283.4,0.1,setosa
11288.1,11286.5,11284.4,0.2,setosa
11289.1,11287.5,11285.4,0.1,setosa
11290.1,11288.5,11286.4,0.2,setosa
11291.1,11289.5,11287.4,0.2,setosa
11292.1,11290.5,11288.4,0.1,setosa
11293.1,11291.5,11289.4,0.2,setosa
11294.1,11292.5,11290.4,0.2,setosa
11295.1,11293.5,11291.4,0.3,setosa
11296.1,11294.5,11292.4,0.3,setosa
11297.1,11295.5,11293.4,0.2,setosa
11298.1,11296.5,11294.4,0.6,setosa
11299.1,11297.5,11295.4,0.4,setosa
11300.1,11298.5,11296.4,0.3,setosa
11301.1,11299.5,11297.4,0.2,setosa
11302.1,11300.5,11298.4,0.2,setosa
11303.1,11301.5,11299.4,0.2,setosa
11304.1,11302.5,11300.4,0.2,setosa
11305.1,11303.5,11301.4,1.4,versicolor
11306.1,11304.5,11302.4,1.5,versicolor
11307.1,11305.5,11303.4,1.5,versicolor
11308.1,11306.5,11304.4,1.3,versicolor
11309.1,11307.5,11305.4,1.5,versicolor
11310.1,11308.5,11306.4,1.3,versicolor
11311.1,11309.5,11307.4,1.6,versicolor
11312.1,11310.5,11308.4,1,versicolor
11313.1,11311.5,11309.4,1.3,versicolor
11314.1,11312.5,11310.4,1.4,versicolor
11315.1,11313.5,11311.4,1,versicolor
11316.1,11314.5,11312.4,1.5,versicolor
11317.1,11315.5,11313.4,1,versicolor
11318.1,11316.5,11314.4,1.4,versicolor
11319.1,11317.5,11315.4,1.3,versicolor
11320.1,11318.5,11316.4,1.4,versicolor
11321.1,11319.5,11317.4,1.5,versicolor
11322.1,11320.5,11318.4,1,versicolor
11323.1,11321.5,11319.4,1.5,versicolor
11324.1,11322.5,11320.4,1.1,versicolor
11325.1,11323.5,11321.4,1.8,versicolor
11326.1,11324.5,11322.4,1.3,versicolor
11327.1,11325.5,11323.4,1.5,versicolor
11328.1,11326.5,11324.4,1.2,versicolor
11329.1,11327.5,11325.4,1.3,versicolor
11330.1,11328.5,11326.4,1.4,versicolor
11331.1,11329.5,11327.4,1.4,versicolor
11332.1,11330.5,11328.4,1.7,versicolor
11333.1,11331.5,11329.4,1.5,versicolor
11334.1,11332.5,11330.4,1,versicolor
11335.1,11333.5,11331.4,1.1,versicolor
11336.1,11334.5,11332.4,1,versicolor
11337.1,11335.5,11333.4,1.2,versicolor
11338.1,11336.5,11334.4,1.6,versicolor
11339.1,11337.5,11335.4,1.5,versicolor
11340.1,11338.5,11336.4,1.6,versicolor
11341.1,11339.5,11337.4,1.5,versicolor
11342.1,11340.5,11338.4,1.3,versicolor
11343.1,11341.5,11339.4,1.3,versicolor
11344.1,11342.5,11340.4,1.3,versicolor
11345.1,11343.5,11341.4,1.2,versicolor
11346.1,11344.5,11342.4,1.4,versicolor
11347.1,11345.5,11343.4,1.2,versicolor
11348.1,11346.5,11344.4,1,versicolor
11349.1,11347.5,11345.4,1.3,versicolor
11350.1,11348.5,11346.4,1.2,versicolor
11351.1,11349.5,11347.4,1.3,versicolor
11352.1,11350.5,11348.4,1.3,versicolor
11353.1,11351.5,11349.4,1.1,versicolor
11354.1,11352.5,11350.4,1.3,versicolor
11355.1,11353.5,11351.4,2.5,virginica
11356.1,11354.5,11352.4,1.9,virginica
11357.1,11355.5,11353.4,2.1,virginica
11358.1,11356.5,11354.4,1.8,virginica
11359.1,11357.5,11355.4,2.2,virginica
11360.1,11358.5,11356.4,2.1,virginica
11361.1,11359.5,11357.4,1.7,virginica
11362.1,11360.5,11358.4,1.8,virginica
11363.1,11361.5,11359.4,1.8,virginica
11364.1,11362.5,11360.4,2.5,virginica
11365.1,11363.5,11361.4,2,virginica
11366.1,11364.5,11362.4,1.9,virginica
11367.1,11365.5,11363.4,2.1,virginica
11368.1,11366.5,11364.4,2,virginica
11369.1,11367.5,11365.4,2.4,virginica
11370.1,11368.5,11366.4,2.3,virginica
11371.1,11369.5,11367.4,1.8,virginica
11372.1,11370.5,11368.4,2.2,virginica
11373.1,11371.5,11369.4,2.3,virginica
11374.1,11372.5,11370.4,1.5,virginica
11375.1,11373.5,11371.4,2.3,virginica
11376.1,11374.5,11372.4,2,virginica
11377.1,11375.5,11373.4,2,virginica
11378.1,11376.5,11374.4,1.8,virginica
11379.1,11377.5,11375.4,2.1,virginica
11380.1,11378.5,11376.4,1.8,virginica
11381.1,11379.5,11377.4,1.8,virginica
11382.1,11380.5,11378.4,1.8,virginica
11383.1,11381.5,11379.4,2.1,virginica
11384.1,11382.5,11380.4,1.6,virginica
11385.1,11383.5,11381.4,1.9,virginica
11386.1,11384.5,11382.4,2,virginica
11387.1,11385.5,11383.4,2.2,virginica
11388.1,11386.5,11384.4,1.5,virginica
11389.1,11387.5,11385.4,1.4,virginica
11390.1,11388.5,11386.4,2.3,virginica
11391.1,11389.5,11387.4,2.4,virginica
11392.1,11390.5,11388.4,1.8,virginica
11393.1,11391.5,11389.4,1.8,virginica
11394.1,11392.5,11390.4,2.1,virginica
11395.1,11393.5,11391.4,2.4,virginica
11396.1,11394.5,11392.4,2.3,virginica
11397.1,11395.5,11393.4,1.9,virginica
11398.1,11396.5,11394.4,2.3,virginica
11399.1,11397.5,11395.4,2.5,virginica
11400.1,11398.5,11396.4,2.3,virginica
11401.1,11399.5,11397.4,1.9,virginica
11402.1,11400.5,11398.4,2,virginica
11403.1,11401.5,11399.4,2.3,virginica
11404.1,11402.5,11400.4,1.8,virginica
11405.1,11403.5,11401.4,0.2,setosa
11406.1,11404.5,11402.4,0.2,setosa
11407.1,11405.5,11403.4,0.2,setosa
11408.1,11406.5,11404.4,0.2,setosa
11409.1,11407.5,11405.4,0.2,setosa
11410.1,11408.5,11406.4,0.4,setosa
11411.1,11409.5,11407.4,0.3,setosa
11412.1,11410.5,11408.4,0.2,setosa
11413.1,11411.5,11409.4,0.2,setosa
11414.1,11412.5,11410.4,0.1,setosa
11415.1,11413.5,11411.4,0.2,setosa
11416.1,11414.5,11412.4,0.2,setosa
11417.1,11415.5,11413.4,0.1,setosa
11418.1,11416.5,11414.4,0.1,setosa
11419.1,11417.5,11415.4,0.2,setosa
11420.1,11418.5,11416.4,0.4,setosa
11421.1,11419.5,11417.4,0.4,setosa
11422.1,11420.5,11418.4,0.3,setosa
11423.1,11421.5,11419.4,0.3,setosa
11424.1,11422.5,11420.4,0.3,setosa
11425.1,11423.5,11421.4,0.2,setosa
11426.1,11424.5,11422.4,0.4,setosa
11427.1,11425.5,11423.4,0.2,setosa
11428.1,11426.5,11424.4,0.5,setosa
11429.1,11427.5,11425.4,0.2,setosa
11430.1,11428.5,11426.4,0.2,setosa
11431.1,11429.5,11427.4,0.4,setosa
11432.1,11430.5,11428.4,0.2,setosa
11433.1,11431.5,11429.4,0.2,setosa
11434.1,11432.5,11430.4,0.2,setosa
11435.1,11433.5,11431.4,0.2,setosa
11436.1,11434.5,11432.4,0.4,setosa
11437.1,11435.5,11433.4,0.1,setosa
11438.1,11436.5,11434.4,0.2,setosa
11439.1,11437.5,11435.4,0.1,setosa
11440.1,11438.5,11436.4,0.2,setosa
11441.1,11439.5,11437.4,0.2,setosa
11442.1,11440.5,11438.4,0.1,setosa
11443.1,11441.5,11439.4,0.2,setosa
11444.1,11442.5,11440.4,0.2,setosa
11445.1,11443.5,11441.4,0.3,setosa
11446.1,11444.5,11442.4,0.3,setosa
11447.1,11445.5,11443.4,0.2,setosa
11448.1,11446.5,11444.4,0.6,setosa
11449.1,11447.5,11445.4,0.4,setosa
11450.1,11448.5,11446.4,0.3,setosa
11451.1,11449.5,11447.4,0.2,setosa
11452.1,11450.5,11448.4,0.2,setosa
11453.1,11451.5,11449.4,0.2,setosa
11454.1,11452.5,11450.4,0.2,setosa
11455.1,11453.5,11451.4,1.4,versicolor
11456.1,11454.5,11452.4,1.5,versicolor
11457.1,11455.5,11453.4,1.5,versicolor
11458.1,11456.5,11454.4,1.3,versicolor
11459.1,11457.5,11455.4,1.5,versicolor
11460.1,11458.5,11456.4,1.3,versicolor
11461.1,11459.5,11457.4,1.6,versicolor
11462.1,11460.5,11458.4,1,versicolor
11463.1,11461.5,11459.4,1.3,versicolor
11464.1,11462.5,11460.4,1.4,versicolor
11465.1,11463.5,11461.4,1,versicolor
11466.1,11464.5,11462.4,1.5,versicolor
11467.1,11465.5,11463.4,1,versicolor
11468.1,11466.5,11464.4,1.4,versicolor
11469.1,11467.5,11465.4,1.3,versicolor
11470.1,11468.5,11466.4,1.4,versicolor
11471.1,11469.5,11467.4,1.5,versicolor
11472.1,11470.5,11468.4,1,versicolor
11473.1,11471.5,11469.4,1.5,versicolor
11474.1,11472.5,11470.4,1.1,versicolor
11475.1,11473.5,11471.4,1.8,versicolor
11476.1,11474.5,11472.4,1.3,versicolor
11477.1,11475.5,11473.4,1.5,versicolor
11478.1,11476.5,11474.4,1.2,versicolor
11479.1,11477.5,11475.4,1.3,versicolor
11480.1,11478.5,11476.4,1.4,versicolor
11481.1,11479.5,11477.4,1.4,versicolor
11482.1,11480.5,11478.4,1.7,versicolor
11483.1,11481.5,11479.4,1.5,versicolor
11484.1,11482.5,11480.4,1,versicolor
11485.1,11483.5,11481.4,1.1,versicolor
11486.1,11484.5,11482.4,1,versicolor
11487.1,11485.5,11483.4,1.2,versicolor
11488.1,11486.5,11484.4,1.6,versicolor
11489.1,11487.5,11485.4,1.5,versicolor
11490.1,11488.5,11486.4,1.6,versicolor
11491.1,11489.5,11487.4,1.5,versicolor
11492.1,11490.5,11488.4,1.3,versicolor
11493.1,11491.5,11489.4,1.3,versicolor
11494.1,11492.5,11490.4,1.3,versicolor
11495.1,11493.5,11491.4,1.2,versicolor
11496.1,11494.5,11492.4,1.4,versicolor
11497.1,11495.5,11493.4,1.2,versicolor
11498.1,11496.5,11494.4,1,versicolor
11499.1,11497.5,11495.4,1.3,versicolor
11500.1,11498.5,11496.4,1.2,versicolor
11501.1,11499.5,11497.4,1.3,versicolor
11502.1,11500.5,11498.4,1.3,versicolor
11503.1,11501.5,11499.4,1.1,versicolor
11504.1,11502.5,11500.4,1.3,versicolor
11505.1,11503.5,11501.4,2.5,virginica
11506.1,11504.5,11502.4,1.9,virginica
11507.1,11505.5,11503.4,2.1,virginica
11508.1,11506.5,11504.4,1.8,virginica
11509.1,11507.5,11505.4,2.2,virginica
11510.1,11508.5,11506.4,2.1,virginica
11511.1,11509.5,11507.4,1.7,virginica
11512.1,11510.5,11508.4,1.8,virginica
11513.1,11511.5,11509.4,1.8,virginica
11514.1,11512.5,11510.4,2.5,virginica
11515.1,11513.5,11511.4,2,virginica
11516.1,11514.5,11512.4,1.9,virginica
11517.1,11515.5,11513.4,2.1,virginica
11518.1,11516.5,11514.4,2,virginica
11519.1,11517.5,11515.4,2.4,virginica
11520.1,11518.5,11516.4,2.3,virginica
11521.1,11519.5,11517.4,1.8,virginica
11522.1,11520.5,11518.4,2.2,virginica
11523.1,11521.5,11519.4,2.3,virginica
11524.1,11522.5,11520.4,1.5,virginica
11525.1,11523.5,11521.4,2.3,virginica
11526.1,11524.5,11522.4,2,virginica
11527.1,11525.5,11523.4,2,virginica
11528.1,11526.5,11524.4,1.8,virginica
11529.1,11527.5,11525.4,2.1,virginica
11530.1,11528.5,11526.4,1.8,virginica
11531.1,11529.5,11527.4,1.8,virginica
11532.1,11530.5,11528.4,1.8,virginica
11533.1,11531.5,11529.4,2.1,virginica
11534.1,11532.5,11530.4,1.6,virginica
11535.1,11533.5,11531.4,1.9,virginica
11536.1,11534.5,11532.4,2,virginica
11537.1,11535.5,11533.4,2.2,virginica
11538.1,11536.5,11534.4,1.5,virginica
11539.1,11537.5,11535.4,1.4,virginica
11540.1,11538.5,11536.4,2.3,virginica
11541.1,11539.5,11537.4,2.4,virginica
11542.1,11540.5,11538.4,1.8,virginica
11543.1,11541.5,11539.4,1.8,virginica
11544.1,11542.5,11540.4,2.1,virginica
11545.1,11543.5,11541.4,2.4,virginica
11546.1,11544.5,11542.4,2.3,virginica
11547.1,11545.5,11543.4,1.9,virginica
11548.1,11546.5,11544.4,2.3,virginica
11549.1,11547.5,11545.4,2.5,virginica
11550.1,11548.5,11546.4,2.3,virginica
11551.1,11549.5,11547.4,1.9,virginica
11552.1,11550.5,11548.4,2,virginica
11553.1,11551.5,11549.4,2.3,virginica
11554.1,11552.5,11550.4,1.8,virginica
11555.1,11553.5,11551.4,0.2,setosa
11556.1,11554.5,11552.4,0.2,setosa
11557.1,11555.5,11553.4,0.2,setosa
11558.1,11556.5,11554.4,0.2,setosa
11559.1,11557.5,11555.4,0.2,setosa
11560.1,11558.5,11556.4,0.4,setosa
11561.1,11559.5,11557.4,0.3,setosa
11562.1,11560.5,11558.4,0.2,setosa
11563.1,11561.5,11559.4,0.2,setosa
11564.1,11562.5,11560.4,0.1,setosa
11565.1,11563.5,11561.4,0.2,setosa
11566.1,11564.5,11562.4,0.2,setosa
11567.1,11565.5,11563.4,0.1,setosa
11568.1,11566.5,11564.4,0.1,setosa
11569.1,11567.5,11565.4,0.2,setosa
11570.1,11568.5,11566.4,0.4,setosa
11571.1,11569.5,11567.4,0.4,setosa
11572.1,11570.5,11568.4,0.3,setosa
11573.1,11571.5,11569.4,0.3,setosa
11574.1,11572.5,11570.4,0.3,setosa
11575.1,11573.5,11571.4,0.2,setosa
11576.1,11574.5,11572.4,0.4,setosa
11577.1,11575.5,11573.4,0.2,setosa
11578.1,11576.5,11574.4,0.5,setosa
11579.1,11577.5,11575.4,0.2,setosa
11580.1,11578.5,11576.4,0.2,setosa
11581.1,11579.5,11577.4,0.4,setosa
11582.1,11580.5,11578.4,0.2,setosa
11583.1,11581.5,11579.4,0.2,setosa
11584.1,11582.5,11580.4,0.2,setosa
11585.1,11583.5,11581.4,0.2,setosa
11586.1,11584.5,11582.4,0.4,setosa
11587.1,11585.5,11583.4,0.1,setosa
11588.1,11586.5,11584.4,0.2,setosa
11589.1,11587.5,11585.4,0.1,setosa
11590.1,11588.5,11586.4,0.2,setosa
11591.1,11589.5,11587.4,0.2,setosa
11592.1,11590.5,11588.4,0.1,setosa
11593.1,11591.5,11589.4,0.2,setosa
11594.1,11592.5,11590.4,0.2,setosa
11595.1,11593.5,11591.4,0.3,setosa
11596.1,11594.5,11592.4,0.3,setosa
11597.1,11595.5,11593.4,0.2,setosa
11598.1,11596.5,11594.4,0.6,setosa
11599.1,11597.5,11595.4,0.4,setosa
11600.1,11598.5,11596.4,0.3,setosa
11601.1,11599.5,11597.4,0.2,setosa
11602.1,11600.5,11598.4,0.2,setosa
11603.1,11601.5,11599.4,0.2,setosa
11604.1,11602.5,11600.4,0.2,setosa
11605.1,11603.5,11601.4,1.4,versicolor
11606.1,11604.5,11602.4,1.5,versicolor
11607.1,11605.5,11603.4,1.5,versicolor
11608.1,11606.5,11604.4,1.3,versicolor
11609.1,11607.5,11605.4,1.5,versicolor
11610.1,11608.5,11606.4,1.3,versicolor
11611.1,11609.5,11607.4,1.6,versicolor
11612.1,11610.5,11608.4,1,versicolor
11613.1,11611.5,11609.4,1.3,versicolor
11614.1,11612.5,11610.4,1.4,versicolor
11615.1,11613.5,11611.4,1,versicolor
11616.1,11614.5,11612.4,1.5,versicolor
11617.1,11615.5,11613.4,1,versicolor
11618.1,11616.5,11614.4,1.4,versicolor
11619.1,11617.5,11615.4,1.3,versicolor
11620.1,11618.5,11616.4,1.4,versicolor
11621.1,11619.5,11617.4,1.5,versicolor
11622.1,11620.5,11618.4,1,versicolor
11623.1,11621.5,11619.4,1.5,versicolor
11624.1,11622.5,11620.4,1.1,versicolor
11625.1,11623.5,11621.4,1.8,versicolor
11626.1,11624.5,11622.4,1.3,versicolor
11627.1,11625.5,11623.4,1.5,versicolor
11628.1,11626.5,11624.4,1.2,versicolor
11629.1,11627.5,11625.4,1.3,versicolor
11630.1,11628.5,11626.4,1.4,versicolor
11631.1,11629.5,11627.4,1.4,versicolor
11632.1,11630.5,11628.4,1.7,versicolor
11633.1,11631.5,11629.4,1.5,versicolor
11634.1,11632.5,11630.4,1,versicolor
11635.1,11633.5,11631.4,1.1,versicolor
11636.1,11634.5,11632.4,1,versicolor
11637.1,11635.5,11633.4,1.2,versicolor
11638.1,11636.5,11634.4,1.6,versicolor
11639.1,11637.5,11635.4,1.5,versicolor
11640.1,11638.5,11636.4,1.6,versicolor
11641.1,11639.5,11637.4,1.5,versicolor
11642.1,11640.5,11638.4,1.3,versicolor
11643.1,11641.5,11639.4,1.3,versicolor
11644.1,11642.5,11640.4,1.3,versicolor
11645.1,11643.5,11641.4,1.2,versicolor
11646.1,11644.5,11642.4,1.4,versicolor
11647.1,11645.5,11643.4,1.2,versicolor
11648.1,11646.5,11644.4,1,versicolor
11649.1,11647.5,11645.4,1.3,versicolor
11650.1,11648.5,11646.4,1.2,versicolor
11651.1,11649.5,11647.4,1.3,versicolor
11652.1,11650.5,11648.4,1.3,versicolor
11653.1,11651.5,11649.4,1.1,versicolor
11654.1,11652.5,11650.4,1.3,versicolor
11655.1,11653.5,11651.4,2.5,virginica
11656.1,11654.5,11652.4,1.9,virginica
11657.1,11655.5,11653.4,2.1,virginica
11658.1,11656.5,11654.4,1.8,virginica
11659.1,11657.5,11655.4,2.2,virginica
11660.1,11658.5,11656.4,2.1,virginica
11661.1,11659.5,11657.4,1.7,virginica
11662.1,11660.5,11658.4,1.8,virginica
11663.1,11661.5,11659.4,1.8,virginica
11664.1,11662.5,11660.4,2.5,virginica
11665.1,11663.5,11661.4,2,virginica
11666.1,11664.5,11662.4,1.9,virginica
11667.1,11665.5,11663.4,2.1,virginica
11668.1,11666.5,11664.4,2,virginica
11669.1,11667.5,11665.4,2.4,virginica
11670.1,11668.5,11666.4,2.3,virginica
11671.1,11669.5,11667.4,1.8,virginica
11672.1,11670.5,11668.4,2.2,virginica
11673.1,11671.5,11669.4,2.3,virginica
11674.1,11672.5,11670.4,1.5,virginica
11675.1,11673.5,11671.4,2.3,virginica
11676.1,11674.5,11672.4,2,virginica
11677.1,11675.5,11673.4,2,virginica
11678.1,11676.5,11674.4,1.8,virginica
11679.1,11677.5,11675.4,2.1,virginica
11680.1,11678.5,11676.4,1.8,virginica
11681.1,11679.5,11677.4,1.8,virginica
11682.1,11680.5,11678.4,1.8,virginica
11683.1,11681.5,11679.4,2.1,virginica
11684.1,11682.5,11680.4,1.6,virginica
11685.1,11683.5,11681.4,1.9,virginica
11686.1,11684.5,11682.4,2,virginica
11687.1,11685.5,11683.4,2.2,virginica
11688.1,11686.5,11684.4,1.5,virginica
11689.1,11687.5,11685.4,1.4,virginica
11690.1,11688.5,11686.4,2.3,virginica
11691.1,11689.5,11687.4,2.4,virginica
11692.1,11690.5,11688.4,1.8,virginica
11693.1,11691.5,11689.4,1.8,virginica
11694.1,11692.5,11690.4,2.1,virginica
11695.1,11693.5,11691.4,2.4,virginica
11696.1,11694.5,11692.4,2.3,virginica
11697.1,11695.5,11693.4,1.9,virginica
11698.1,11696.5,11694.4,2.3,virginica
11699.1,11697.5,11695.4,2.5,virginica
11700.1,11698.5,11696.4,2.3,virginica
11701.1,11699.5,11697.4,1.9,virginica
11702.1,11700.5,11698.4,2,virginica
11703.1,11701.5,11699.4,2.3,virginica
11704.1,11702.5,11700.4,1.8,virginica
11705.1,11703.5,11701.4,0.2,setosa
11706.1,11704.5,11702.4,0.2,setosa
11707.1,11705.5,11703.4,0.2,setosa
11708.1,11706.5,11704.4,0.2,setosa
11709.1,11707.5,11705.4,0.2,setosa
11710.1,11708.5,11706.4,0.4,setosa
11711.1,11709.5,11707.4,0.3,setosa
11712.1,11710.5,11708.4,0.2,setosa
11713.1,11711.5,11709.4,0.2,setosa
11714.1,11712.5,11710.4,0.1,setosa
11715.1,11713.5,11711.4,0.2,setosa
11716.1,11714.5,11712.4,0.2,setosa
11717.1,11715.5,11713.4,0.1,setosa
11718.1,11716.5,11714.4,0.1,setosa
11719.1,11717.5,11715.4,0.2,setosa
11720.1,11718.5,11716.4,0.4,setosa
11721.1,11719.5,11717.4,0.4,setosa
11722.1,11720.5,11718.4,0.3,setosa
11723.1,11721.5,11719.4,0.3,setosa
11724.1,11722.5,11720.4,0.3,setosa
11725.1,11723.5,11721.4,0.2,setosa
11726.1,11724.5,11722.4,0.4,setosa
11727.1,11725.5,11723.4,0.2,setosa
11728.1,11726.5,11724.4,0.5,setosa
11729.1,11727.5,11725.4,0.2,setosa
11730.1,11728.5,11726.4,0.2,setosa
11731.1,11729.5,11727.4,0.4,setosa
11732.1,11730.5,11728.4,0.2,setosa
11733.1,11731.5,11729.4,0.2,setosa
11734.1,11732.5,11730.4,0.2,setosa
11735.1,11733.5,11731.4,0.2,setosa
11736.1,11734.5,11732.4,0.4,setosa
11737.1,11735.5,11733.4,0.1,setosa
11738.1,11736.5,11734.4,0.2,setosa
11739.1,11737.5,11735.4,0.1,setosa
11740.1,11738.5,11736.4,0.2,setosa
11741.1,11739.5,11737.4,0.2,setosa
11742.1,11740.5,11738.4,0.1,setosa
11743.1,11741.5,11739.4,0.2,setosa
11744.1,11742.5,11740.4,0.2,setosa
11745.1,11743.5,11741.4,0.3,setosa
11746.1,11744.5,11742.4,0.3,setosa
11747.1,11745.5,11743.4,0.2,setosa
11748.1,11746.5,11744.4,0.6,setosa
11749.1,11747.5,11745.4,0.4,setosa
11750.1,11748.5,11746.4,0.3,setosa
11751.1,11749.5,11747.4,0.2,setosa
11752.1,11750.5,11748.4,0.2,setosa
11753.1,11751.5,11749.4,0.2,setosa
11754.1,11752.5,11750.4,0.2,setosa
11755.1,11753.5,11751.4,1.4,versicolor
11756.1,11754.5,11752.4,1.5,versicolor
11757.1,11755.5,11753.4,1.5,versicolor
11758.1,11756.5,11754.4,1.3,versicolor
11759.1,11757.5,11755.4,1.5,versicolor
11760.1,11758.5,11756.4,1.3,versicolor
11761.1,11759.5,11757.4,1.6,versicolor
11762.1,11760.5,11758.4,1,versicolor
11763.1,11761.5,11759.4,1.3,versicolor
11764.1,11762.5,11760.4,1.4,versicolor
11765.1,11763.5,11761.4,1,versicolor
11766.1,11764.5,11762.4,1.5,versicolor
11767.1,11765.5,11763.4,1,versicolor
11768.1,11766.5,11764.4,1.4,versicolor
11769.1,11767.5,11765.4,1.3,versicolor
11770.1,11768.5,11766.4,1.4,versicolor
11771.1,11769.5,11767.4,1.5,versicolor
11772.1,11770.5,11768.4,1,versicolor
11773.1,11771.5,11769.4,1.5,versicolor
11774.1,11772.5,11770.4,1.1,versicolor
11775.1,11773.5,11771.4,1.8,versicolor
11776.1,11774.5,11772.4,1.3,versicolor
11777.1,11775.5,11773.4,1.5,versicolor
11778.1,11776.5,11774.4,1.2,versicolor
11779.1,11777.5,11775.4,1.3,versicolor
